,names,prob_u
135,1511205000.png,0.5378571846500237
136,1511205300.png,0.5378571846500237
137,1511205600.png,0.5378571846500237
138,1511205900.png,0.5378571846500237
139,1511206200.png,0.5378571846500237
140,1511206500.png,0.5378571846500237
141,1511206800.png,0.5378571846500237
142,1511207100.png,0.5378571846500237
143,1511207400.png,0.5378571846500237
144,1511207700.png,0.5378571846500237
145,1511208000.png,0.5378571846500237
146,1511208300.png,0.5378571846500237
147,1511208600.png,0.5378571846500237
148,1511208900.png,0.5378571846500237
149,1511209200.png,0.5378571846500237
150,1511209500.png,0.5378571846500237
151,1511209800.png,0.5378571846500237
152,1511210100.png,0.5378571846500237
153,1511210400.png,0.5378571846500237
154,1511210700.png,0.5673662909686237
155,1511211000.png,0.5673662909686237
156,1511211300.png,0.5378571846500237
157,1511274600.png,0.554720859335278
158,1511274900.png,0.45033791823778085
159,1511275200.png,0.45033791823778085
160,1511275500.png,0.45033791823778085
161,1511275800.png,0.45033791823778085
162,1511276100.png,0.45033791823778085
163,1511276400.png,0.45033791823778085
164,1511276700.png,0.45033791823778085
165,1511277000.png,0.45033791823778085
166,1511277300.png,0.45033791823778085
167,1511277600.png,0.45033791823778085
168,1511277900.png,0.45033791823778085
169,1511278200.png,0.45033791823778085
170,1511278500.png,0.45033791823778085
171,1511278800.png,0.45033791823778085
172,1511279100.png,0.45033791823778085
173,1511279400.png,0.45033791823778085
174,1511279700.png,0.45033791823778085
175,1511280000.png,0.45033791823778085
176,1511280300.png,0.45033791823778085
177,1511280600.png,0.45033791823778085
178,1511280900.png,0.45033791823778085
179,1511281200.png,0.45033791823778085
180,1511281500.png,0.45033791823778085
181,1511281800.png,0.45033791823778085
182,1511282100.png,0.45033791823778085
183,1511282400.png,0.45033791823778085
184,1511282700.png,0.45033791823778085
185,1511283000.png,0.45033791823778085
186,1511283300.png,0.45033791823778085
187,1511283600.png,0.45033791823778085
188,1511283900.png,0.45033791823778085
189,1511284200.png,0.45033791823778085
190,1511284500.png,0.45033791823778085
191,1511284800.png,0.45033791823778085
192,1511285100.png,0.45033791823778085
193,1511285400.png,0.45033791823778085
194,1511285700.png,0.45033791823778085
195,1511286000.png,0.45033791823778085
196,1511286300.png,0.45033791823778085
197,1511286600.png,0.45033791823778085
198,1511286900.png,0.45033791823778085
199,1511287200.png,0.45033791823778085
200,1511287500.png,0.45033791823778085
201,1511287800.png,0.45033791823778085
202,1511288100.png,0.45033791823778085
203,1511288400.png,0.45033791823778085
204,1511288700.png,0.45033791823778085
205,1511289000.png,0.45033791823778085
206,1511289300.png,0.45033791823778085
207,1511289600.png,0.45033791823778085
208,1511289900.png,0.39584535198050863
209,1511290200.png,0.39584535198050863
210,1511290500.png,0.39584535198050863
211,1511290800.png,0.39584535198050863
212,1511291100.png,0.39584535198050863
213,1511291400.png,0.39584535198050863
214,1511291700.png,0.39584535198050863
215,1511292000.png,0.39584535198050863
216,1511292300.png,0.39584535198050863
217,1511292600.png,0.39584535198050863
218,1511292900.png,0.39584535198050863
219,1511293200.png,0.39584535198050863
220,1511293500.png,0.39584535198050863
221,1511293800.png,0.39584535198050863
222,1511294100.png,0.4870005053694305
223,1511294400.png,0.39584535198050863
224,1511294700.png,0.4870005053694305
225,1511295000.png,0.4870005053694305
226,1511295300.png,0.4659426409828725
227,1511295600.png,0.4659426409828725
228,1511295900.png,0.4659426409828725
229,1511296200.png,0.4659426409828725
230,1511296500.png,0.4104802426088888
231,1511296800.png,0.4104802426088888
232,1511297100.png,0.4104802426088888
233,1511297400.png,0.4104802426088888
234,1511297700.png,0.4104802426088888
235,1511361000.png,0.4104802426088888
236,1511361300.png,0.4104802426088888
237,1511361600.png,0.4104802426088888
238,1511361900.png,0.4104802426088888
239,1511362200.png,0.4104802426088888
240,1511362500.png,0.4104802426088888
241,1511362800.png,0.4104802426088888
242,1511363100.png,0.4104802426088888
243,1511363400.png,0.4104802426088888
244,1511363700.png,0.4104802426088888
245,1511364000.png,0.4104802426088888
246,1511364300.png,0.4104802426088888
247,1511364600.png,0.4104802426088888
248,1511364900.png,0.4104802426088888
249,1511365200.png,0.4104802426088888
250,1511365500.png,0.4104802426088888
251,1511365800.png,0.4104802426088888
252,1511366100.png,0.4104802426088888
253,1511366400.png,0.4104802426088888
254,1511366700.png,0.4104802426088888
255,1511367000.png,0.4104802426088888
256,1511367300.png,0.4104802426088888
257,1511367600.png,0.4104802426088888
258,1511367900.png,0.4104802426088888
259,1511368200.png,0.4104802426088888
260,1511368500.png,0.4104802426088888
261,1511368800.png,0.4104802426088888
262,1511369100.png,0.4104802426088888
263,1511369400.png,0.4104802426088888
264,1511369700.png,0.4104802426088888
265,1511370000.png,0.4104802426088888
266,1511370300.png,0.4104802426088888
267,1511370600.png,0.4104802426088888
268,1511370900.png,0.4104802426088888
269,1511371200.png,0.4104802426088888
270,1511371500.png,0.4104802426088888
271,1511371800.png,0.4104802426088888
272,1511372100.png,0.4104802426088888
273,1511372400.png,0.44806952832317454
274,1511372700.png,0.4104802426088888
275,1511373000.png,0.44806952832317454
276,1511373300.png,0.44806952832317454
277,1511373600.png,0.6660857193931677
278,1511373900.png,0.6660857193931677
279,1511374200.png,0.6661550280478401
280,1511374500.png,0.5414691286253945
281,1511374800.png,0.5414691286253945
282,1511375100.png,0.5414691286253945
283,1511375400.png,0.5414691286253945
284,1511375700.png,0.5414691286253945
285,1511376000.png,0.5414691286253945
286,1511376300.png,0.5414691286253945
287,1511376600.png,0.5414691286253945
288,1511376900.png,0.5414691286253945
289,1511377200.png,0.5414691286253945
290,1511377500.png,0.5414691286253945
291,1511377800.png,0.5414691286253945
292,1511378100.png,0.5414691286253945
293,1511378400.png,0.5414691286253945
294,1511378700.png,0.5414691286253945
295,1511379000.png,0.5414691286253945
296,1511379300.png,0.5414691286253945
297,1511379600.png,0.5414691286253945
298,1511379900.png,0.5414691286253945
299,1511380200.png,0.5414691286253945
300,1511380500.png,0.5414691286253945
301,1511380800.png,0.5414691286253945
302,1511381100.png,0.5414691286253945
303,1511381400.png,0.5414691286253945
304,1511381700.png,0.5414691286253945
305,1511382000.png,0.5414691286253945
306,1511382300.png,0.5414691286253945
307,1511382600.png,0.5414691286253945
308,1511382900.png,0.5414691286253945
309,1511383200.png,0.5414691286253945
310,1511383500.png,0.6198049351627704
311,1511383800.png,0.5414691286253945
312,1511384100.png,0.5414691286253945
313,1511533800.png,0.7270377129843352
314,1511534100.png,0.7270377129843352
315,1511534400.png,0.7270377129843352
316,1511534700.png,0.7270377129843352
317,1511535000.png,0.7270377129843352
318,1511535300.png,0.7270377129843352
319,1511535600.png,0.7270377129843352
320,1511535900.png,0.7270377129843352
321,1511536200.png,0.7270377129843352
322,1511536500.png,0.7270377129843352
323,1511536800.png,0.7270377129843352
324,1511537100.png,0.7270377129843352
325,1511537400.png,0.7270377129843352
326,1511537700.png,0.7270377129843352
327,1511538000.png,0.7270377129843352
328,1511538300.png,0.7270377129843352
329,1511538600.png,0.7270377129843352
330,1511538900.png,0.7270377129843352
331,1511539200.png,0.7270377129843352
332,1511539500.png,0.5553493367215674
333,1511539800.png,0.5553493367215674
334,1511540100.png,0.5553493367215674
335,1511540400.png,0.5553493367215674
336,1511540700.png,0.5553493367215674
337,1511541000.png,0.5553493367215674
338,1511541300.png,0.5553493367215674
339,1511541600.png,0.5846242296494828
340,1511541900.png,0.5846242296494828
341,1511542200.png,0.5846242296494828
342,1511542500.png,0.5846242296494828
343,1511542800.png,0.5846242296494828
344,1511543100.png,0.5846242296494828
345,1511543400.png,0.567265655415473
346,1511543700.png,0.567265655415473
347,1511544000.png,0.567265655415473
348,1511544300.png,0.567265655415473
349,1511544600.png,0.567265655415473
350,1511544900.png,0.567265655415473
351,1511545200.png,0.567265655415473
352,1511545500.png,0.567265655415473
353,1511545800.png,0.567265655415473
354,1511546100.png,0.567265655415473
355,1511546400.png,0.567265655415473
356,1511793000.png,0.567265655415473
357,1511793300.png,0.567265655415473
358,1511793600.png,0.6600908953469677
359,1511793900.png,0.6600908953469677
360,1511794200.png,0.6600908953469677
361,1511794500.png,0.6600908953469677
362,1511794800.png,0.6600908953469677
363,1511795100.png,0.6600908953469677
364,1511795400.png,0.6600908953469677
365,1511795700.png,0.6600908953469677
366,1511796000.png,0.6600908953469677
367,1511796300.png,0.6600908953469677
368,1511796600.png,0.6600908953469677
369,1511796900.png,0.6600908953469677
370,1511797200.png,0.6600908953469677
371,1511797500.png,0.6600908953469677
372,1511797800.png,0.6869201636396508
373,1511798100.png,0.6869201636396508
374,1511798400.png,0.6869201636396508
375,1511798700.png,0.6487271451591579
376,1511799000.png,0.6487271451591579
377,1511799300.png,0.6487271451591579
378,1511799600.png,0.6487271451591579
379,1511799900.png,0.6487271451591579
380,1511800200.png,0.6487271451591579
381,1511800500.png,0.6487271451591579
382,1511800800.png,0.6487271451591579
383,1511801100.png,0.6487271451591579
384,1511801400.png,0.6487271451591579
385,1511801700.png,0.6487271451591579
386,1511802000.png,0.6487271451591579
387,1511802300.png,0.6487271451591579
388,1511802600.png,0.6487271451591579
389,1511802900.png,0.6487271451591579
390,1511803200.png,0.6487271451591579
391,1511803500.png,0.6487271451591579
392,1511803800.png,0.6487271451591579
393,1511804100.png,0.6487271451591579
394,1511804400.png,0.6487271451591579
395,1511804700.png,0.6487271451591579
396,1511805000.png,0.6487271451591579
397,1511805300.png,0.6487271451591579
398,1511805600.png,0.6487271451591579
399,1511805900.png,0.6487271451591579
400,1511806200.png,0.6487271451591579
401,1511806500.png,0.6487271451591579
402,1511806800.png,0.5561194288326661
403,1511807100.png,0.5561194288326661
404,1511807400.png,0.5561194288326661
405,1511807700.png,0.5561194288326661
406,1511808000.png,0.5561194288326661
407,1511808300.png,0.5561194288326661
408,1511808600.png,0.5561194288326661
409,1511808900.png,0.5943124473131589
410,1511809200.png,0.5943124473131589
411,1511809500.png,0.5943124473131589
412,1511809800.png,0.5943124473131589
413,1511810100.png,0.5943124473131589
414,1511810400.png,0.5943124473131589
415,1511810700.png,0.5943124473131589
416,1511811000.png,0.5943124473131589
417,1511811300.png,0.5943124473131589
418,1511811600.png,0.567483179020476
419,1511811900.png,0.567483179020476
420,1511812200.png,0.567483179020476
421,1511812500.png,0.6034629087502057
422,1511812800.png,0.6034629087502057
423,1511813100.png,0.6034629087502057
424,1511813400.png,0.6034629087502057
425,1511813700.png,0.6034629087502057
426,1511814000.png,0.6034629087502057
427,1511814300.png,0.6034629087502057
428,1511814600.png,0.6034629087502057
429,1511814900.png,0.6034629087502057
430,1511815200.png,0.6034629087502057
431,1511815500.png,0.6034629087502057
432,1511815800.png,0.6034629087502057
433,1511816100.png,0.7270377129843352
434,1511879400.png,0.7270377129843352
435,1511879700.png,0.7270377129843352
436,1511880000.png,0.5553493367215674
437,1511880300.png,0.5553493367215674
438,1511880600.png,0.5553493367215674
439,1511880900.png,0.5553493367215674
440,1511881200.png,0.5553493367215674
441,1511881500.png,0.5553493367215674
442,1511881800.png,0.5553493367215674
443,1511882100.png,0.5553493367215674
444,1511882400.png,0.5553493367215674
445,1511882700.png,0.5553493367215674
446,1511883000.png,0.5553493367215674
447,1511883300.png,0.5553493367215674
448,1511883600.png,0.5553493367215674
449,1511883900.png,0.5553493367215674
450,1511884200.png,0.5553493367215674
451,1511884500.png,0.5553493367215674
452,1511884800.png,0.5553493367215674
453,1511885100.png,0.5553493367215674
454,1511885400.png,0.5553493367215674
455,1511885700.png,0.5553493367215674
456,1511886000.png,0.5553493367215674
457,1511886300.png,0.5553493367215674
458,1511886600.png,0.5553493367215674
459,1511886900.png,0.6167718875959207
460,1511887200.png,0.6167718875959207
461,1511887500.png,0.6167718875959207
462,1511887800.png,0.6167718875959207
463,1511888100.png,0.6167718875959207
464,1511888400.png,0.6167718875959207
465,1511888700.png,0.599413313361911
466,1511889000.png,0.599413313361911
467,1511889300.png,0.599413313361911
468,1511889600.png,0.599413313361911
469,1511889900.png,0.599413313361911
470,1511890200.png,0.599413313361911
471,1511890500.png,0.599413313361911
472,1511890800.png,0.599413313361911
473,1511891100.png,0.599413313361911
474,1511891400.png,0.599413313361911
475,1511891700.png,0.599413313361911
476,1511892000.png,0.599413313361911
477,1511892300.png,0.599413313361911
478,1511892600.png,0.599413313361911
479,1511892900.png,0.599413313361911
480,1511893200.png,0.599413313361911
481,1511893500.png,0.599413313361911
482,1511893800.png,0.599413313361911
483,1511894100.png,0.599413313361911
484,1511894400.png,0.599413313361911
485,1511894700.png,0.599413313361911
486,1511895000.png,0.599413313361911
487,1511895300.png,0.599413313361911
488,1511895600.png,0.599413313361911
489,1511895900.png,0.599413313361911
490,1511896200.png,0.599413313361911
491,1511896500.png,0.599413313361911
492,1511896800.png,0.599413313361911
493,1511897100.png,0.599413313361911
494,1511897400.png,0.599413313361911
495,1511897700.png,0.599413313361911
496,1511898000.png,0.599413313361911
497,1511898300.png,0.599413313361911
498,1511898600.png,0.599413313361911
499,1511898900.png,0.599413313361911
500,1511899200.png,0.599413313361911
501,1511899500.png,0.599413313361911
502,1511899800.png,0.599413313361911
503,1511900100.png,0.5917601251261984
504,1511900400.png,0.5917601251261984
505,1511900700.png,0.5917601251261984
506,1511901000.png,0.5917601251261984
507,1511901300.png,0.5917601251261984
508,1511901600.png,0.5917601251261984
509,1511901900.png,0.5917601251261984
510,1511902200.png,0.5917601251261984
511,1511902500.png,0.5917601251261984
512,1511965800.png,0.5917601251261984
513,1511966100.png,0.5917601251261984
514,1511966400.png,0.5917601251261984
515,1511966700.png,0.5917601251261984
516,1511967000.png,0.5917601251261984
517,1511967300.png,0.5917601251261984
518,1511967600.png,0.5917601251261984
519,1511967900.png,0.5917601251261984
520,1511968200.png,0.5917601251261984
521,1511968500.png,0.5917601251261984
522,1511968800.png,0.5917601251261984
523,1511969100.png,0.5917601251261984
524,1511969400.png,0.5917601251261984
525,1511969700.png,0.5917601251261984
526,1511970000.png,0.5917601251261984
527,1511970300.png,0.5917601251261984
528,1511970600.png,0.5917601251261984
529,1511970900.png,0.5917601251261984
530,1511971200.png,0.5917601251261984
531,1511971500.png,0.5917601251261984
532,1511971800.png,0.5917601251261984
533,1511972100.png,0.5917601251261984
534,1511972400.png,0.5917601251261984
535,1511972700.png,0.5917601251261984
536,1511973000.png,0.5917601251261984
537,1511973300.png,0.5917601251261984
538,1511973600.png,0.5917601251261984
539,1511973900.png,0.5917601251261984
540,1511974200.png,0.5917601251261984
541,1511974500.png,0.5917601251261984
542,1511974800.png,0.6307720587831563
543,1511975100.png,0.6307720587831563
544,1511975400.png,0.6307720587831563
545,1511975700.png,0.6307720587831563
546,1511976000.png,0.6307720587831563
547,1511976300.png,0.6307720587831563
548,1511976600.png,0.6307720587831563
549,1511976900.png,0.6307720587831563
550,1511977200.png,0.6307720587831563
551,1511977500.png,0.6307720587831563
552,1511977800.png,0.6307720587831563
553,1511978100.png,0.6307720587831563
554,1511978400.png,0.599413313361911
555,1511978700.png,0.599413313361911
556,1511979000.png,0.599413313361911
557,1511979300.png,0.599413313361911
558,1511979600.png,0.599413313361911
559,1511979900.png,0.599413313361911
560,1511980200.png,0.599413313361911
561,1511980500.png,0.599413313361911
562,1511980800.png,0.599413313361911
563,1511981100.png,0.599413313361911
564,1511981400.png,0.599413313361911
565,1511981700.png,0.6520052325903831
566,1511982000.png,0.6507598113449619
567,1511982300.png,0.6507598113449619
568,1511982600.png,0.6507598113449619
569,1511982900.png,0.6507598113449619
570,1511983200.png,0.6507598113449619
571,1511983500.png,0.6507598113449619
572,1511983800.png,0.6507598113449619
573,1511984100.png,0.6507598113449619
574,1511984400.png,0.6149264780116285
575,1511984700.png,0.6149264780116285
576,1511985000.png,0.6149264780116285
577,1511985300.png,0.6149264780116285
578,1511985600.png,0.6149264780116285
579,1511985900.png,0.6034629087502057
580,1511986200.png,0.6034629087502057
581,1511986500.png,0.6034629087502057
582,1511986800.png,0.6034629087502057
583,1511987100.png,0.6034629087502057
584,1511987400.png,0.6034629087502057
585,1511987700.png,0.6034629087502057
586,1511988000.png,0.6034629087502057
587,1511988300.png,0.6034629087502057
588,1511988600.png,0.6034629087502057
589,1511988900.png,0.6034629087502057
590,1512052200.png,0.5258402304029673
591,1512052500.png,0.5258402304029673
592,1512052800.png,0.5258402304029673
593,1512053100.png,0.5258402304029673
594,1512053400.png,0.5258402304029673
595,1512053700.png,0.5258402304029673
596,1512054000.png,0.5553493367215674
597,1512054300.png,0.5258402304029673
598,1512054600.png,0.5553493367215674
599,1512054900.png,0.5553493367215674
600,1512055200.png,0.5553493367215674
601,1512055500.png,0.5553493367215674
602,1512055800.png,0.5553493367215674
603,1512056100.png,0.5553493367215674
604,1512056400.png,0.5553493367215674
605,1512056700.png,0.5553493367215674
606,1512057000.png,0.5553493367215674
607,1512057300.png,0.5553493367215674
608,1512057600.png,0.5553493367215674
609,1512057900.png,0.5553493367215674
610,1512058200.png,0.5553493367215674
611,1512058500.png,0.5553493367215674
612,1512058800.png,0.5553493367215674
613,1512059100.png,0.5553493367215674
614,1512059400.png,0.5553493367215674
615,1512059700.png,0.6167718875959207
616,1512060000.png,0.6167718875959207
617,1512060300.png,0.599413313361911
618,1512060600.png,0.599413313361911
619,1512060900.png,0.599413313361911
620,1512061200.png,0.599413313361911
621,1512061500.png,0.599413313361911
622,1512061800.png,0.599413313361911
623,1512062100.png,0.599413313361911
624,1512062400.png,0.599413313361911
625,1512062700.png,0.599413313361911
626,1512063000.png,0.599413313361911
627,1512063300.png,0.599413313361911
628,1512063600.png,0.599413313361911
629,1512063900.png,0.599413313361911
630,1512064200.png,0.599413313361911
631,1512064500.png,0.599413313361911
632,1512064800.png,0.599413313361911
633,1512065100.png,0.599413313361911
634,1512065400.png,0.599413313361911
635,1512065700.png,0.599413313361911
636,1512066000.png,0.599413313361911
637,1512066300.png,0.599413313361911
638,1512066600.png,0.599413313361911
639,1512066900.png,0.599413313361911
640,1512067200.png,0.599413313361911
641,1512067500.png,0.599413313361911
642,1512067800.png,0.599413313361911
643,1512068100.png,0.599413313361911
644,1512068400.png,0.599413313361911
645,1512068700.png,0.599413313361911
646,1512069000.png,0.599413313361911
647,1512069300.png,0.599413313361911
648,1512069600.png,0.599413313361911
649,1512069900.png,0.599413313361911
650,1512070200.png,0.599413313361911
651,1512070500.png,0.599413313361911
652,1512070800.png,0.599413313361911
653,1512071100.png,0.599413313361911
654,1512071400.png,0.599413313361911
655,1512071700.png,0.599413313361911
656,1512072000.png,0.599413313361911
657,1512072300.png,0.599413313361911
658,1512072600.png,0.599413313361911
659,1512072900.png,0.599413313361911
660,1512073200.png,0.599413313361911
661,1512073500.png,0.599413313361911
662,1512073800.png,0.599413313361911
663,1512074100.png,0.599413313361911
664,1512074400.png,0.599413313361911
665,1512074700.png,0.599413313361911
666,1512075000.png,0.599413313361911
667,1512075300.png,0.599413313361911
668,1512138600.png,0.599413313361911
669,1512138900.png,0.599413313361911
670,1512139200.png,0.599413313361911
671,1512139500.png,0.599413313361911
672,1512139800.png,0.599413313361911
673,1512140100.png,0.599413313361911
674,1512140400.png,0.599413313361911
675,1512140700.png,0.599413313361911
676,1512141000.png,0.599413313361911
677,1512141300.png,0.599413313361911
678,1512141600.png,0.599413313361911
679,1512141900.png,0.599413313361911
680,1512142200.png,0.599413313361911
681,1512142500.png,0.599413313361911
682,1512142800.png,0.599413313361911
683,1512143100.png,0.599413313361911
684,1512143400.png,0.599413313361911
685,1512143700.png,0.599413313361911
686,1512144000.png,0.599413313361911
687,1512144300.png,0.599413313361911
688,1512144600.png,0.6960706250766975
689,1512144900.png,0.6960706250766975
690,1512145200.png,0.6960706250766975
691,1512145500.png,0.6960706250766975
692,1512145800.png,0.6660857193931677
693,1512146100.png,0.6660857193931677
694,1512146400.png,0.6660857193931677
695,1512146700.png,0.6660857193931677
696,1512147000.png,0.6660857193931677
697,1512147300.png,0.6660857193931677
698,1512147600.png,0.6660857193931677
699,1512147900.png,0.6660857193931677
700,1512148200.png,0.6660857193931677
701,1512148500.png,0.6660857193931677
702,1512148800.png,0.6660857193931677
703,1512149100.png,0.6660857193931677
704,1512149400.png,0.6660857193931677
705,1512149700.png,0.6660857193931677
706,1512150000.png,0.6660857193931677
707,1512150300.png,0.6660857193931677
708,1512150600.png,0.6660857193931677
709,1512150900.png,0.6660857193931677
710,1512151200.png,0.6660857193931677
711,1512151500.png,0.6660857193931677
712,1512151800.png,0.6660857193931677
713,1512152100.png,0.6660857193931677
714,1512152400.png,0.6660857193931677
715,1512152700.png,0.6660857193931677
716,1512153000.png,0.6660857193931677
717,1512153300.png,0.6660857193931677
718,1512153600.png,0.6660857193931677
719,1512153900.png,0.6660857193931677
720,1512154200.png,0.6660857193931677
721,1512154500.png,0.6660857193931677
722,1512154800.png,0.6660857193931677
723,1512155100.png,0.6660857193931677
724,1512155400.png,0.6660857193931677
725,1512155700.png,0.6660857193931677
726,1512156000.png,0.6660857193931677
727,1512156300.png,0.6487271451591579
728,1512156600.png,0.6487271451591579
729,1512156900.png,0.6487271451591579
730,1512157200.png,0.6487271451591579
731,1512157500.png,0.6487271451591579
732,1512157800.png,0.6487271451591579
733,1512158100.png,0.6487271451591579
734,1512158400.png,0.6487271451591579
735,1512158700.png,0.6487271451591579
736,1512159000.png,0.6487271451591579
737,1512159300.png,0.6487271451591579
738,1512159600.png,0.6487271451591579
739,1512159900.png,0.6487271451591579
740,1512160200.png,0.6487271451591579
741,1512160500.png,0.6487271451591579
742,1512160800.png,0.6487271451591579
743,1512161100.png,0.6487271451591579
744,1512161400.png,0.6487271451591579
745,1512161700.png,0.6487271451591579
746,1512397800.png,0.6487271451591579
747,1512398100.png,0.6487271451591579
748,1512398400.png,0.6487271451591579
749,1512398700.png,0.6487271451591579
750,1512399000.png,0.6487271451591579
751,1512399300.png,0.6487271451591579
752,1512399600.png,0.6487271451591579
753,1512399900.png,0.6487271451591579
754,1512400200.png,0.6487271451591579
755,1512400500.png,0.6487271451591579
756,1512400800.png,0.6487271451591579
757,1512401100.png,0.6487271451591579
758,1512401400.png,0.6487271451591579
759,1512401700.png,0.6487271451591579
760,1512402000.png,0.6487271451591579
761,1512402300.png,0.6487271451591579
762,1512402600.png,0.6487271451591579
763,1512402900.png,0.6487271451591579
764,1512403200.png,0.6487271451591579
765,1512403500.png,0.6487271451591579
766,1512403800.png,0.6487271451591579
767,1512404100.png,0.6487271451591579
768,1512404400.png,0.6487271451591579
769,1512404700.png,0.6487271451591579
770,1512405000.png,0.6487271451591579
771,1512405300.png,0.6487271451591579
772,1512405600.png,0.6487271451591579
773,1512405900.png,0.6487271451591579
774,1512406200.png,0.6487271451591579
775,1512406500.png,0.6487271451591579
776,1512406800.png,0.6487271451591579
777,1512407100.png,0.6487271451591579
778,1512407400.png,0.6487271451591579
779,1512407700.png,0.6487271451591579
780,1512408000.png,0.6487271451591579
781,1512408300.png,0.6487271451591579
782,1512408600.png,0.6487271451591579
783,1512408900.png,0.6487271451591579
784,1512409200.png,0.6487271451591579
