1.298796981573104858e-01,3.516370952129364014e-01,3.147708177566528320e-01,2.037124186754226685e-01
9.203941375017166138e-02,3.632250130176544189e-01,2.723602354526519775e-01,2.723753452301025391e-01
2.415936142206192017e-01,3.220698535442352295e-01,2.550207674503326416e-01,1.813158094882965088e-01
2.415936142206192017e-01,3.220698535442352295e-01,2.550207674503326416e-01,1.813158094882965088e-01
2.758029997348785400e-01,2.757418751716613770e-01,3.101241290569305420e-01,1.383310109376907349e-01
2.456129789352416992e-01,1.755751669406890869e-01,3.332474827766418457e-01,2.455644309520721436e-01
3.237994611263275146e-01,1.271032094955444336e-01,2.956923544406890869e-01,2.534049451351165771e-01
3.075778484344482422e-01,3.073271811008453369e-01,1.544142216444015503e-01,2.306807786226272583e-01
3.331171274185180664e-01,2.960435450077056885e-01,2.590334117412567139e-01,1.118058934807777405e-01
2.499712258577346802e-01,1.668362617492675781e-01,2.380659133195877075e-01,3.451266288757324219e-01
2.072043865919113159e-01,1.892031878232955933e-01,2.251983582973480225e-01,3.783940672874450684e-01
2.066559046506881714e-01,1.901332885026931763e-01,2.066474407911300659e-01,3.965633213520050049e-01
2.069472223520278931e-01,2.070385515689849854e-01,2.413568049669265747e-01,3.446574509143829346e-01
2.399054169654846191e-01,1.602768003940582275e-01,3.198749125003814697e-01,2.799428701400756836e-01
2.072043865919113159e-01,1.892031878232955933e-01,2.251983582973480225e-01,3.783940672874450684e-01
2.066559046506881714e-01,1.901332885026931763e-01,2.066474407911300659e-01,3.965633213520050049e-01
2.069472223520278931e-01,2.070385515689849854e-01,2.413568049669265747e-01,3.446574509143829346e-01
1.786713898181915283e-01,2.321338802576065063e-01,1.965558081865310669e-01,3.926389515399932861e-01
2.493912428617477417e-01,2.497649490833282471e-01,1.266658902168273926e-01,3.741779327392578125e-01
2.499712258577346802e-01,1.668362617492675781e-01,2.380659133195877075e-01,3.451266288757324219e-01
2.001684755086898804e-01,2.998960018157958984e-01,2.499154210090637207e-01,2.500201463699340820e-01
2.387482821941375732e-01,1.941086649894714355e-01,2.387965768575668335e-01,3.283464312553405762e-01
1.883523613214492798e-01,2.822795510292053223e-01,2.470505982637405396e-01,2.823174893856048584e-01
1.715803742408752441e-01,3.426786661148071289e-01,2.857157886028289795e-01,2.000251561403274536e-01
3.237994611263275146e-01,1.271032094955444336e-01,2.956923544406890869e-01,2.534049451351165771e-01
2.499712258577346802e-01,1.668362617492675781e-01,2.380659133195877075e-01,3.451266288757324219e-01
2.499712258577346802e-01,1.668362617492675781e-01,2.380659133195877075e-01,3.451266288757324219e-01
3.075778484344482422e-01,3.073271811008453369e-01,1.544142216444015503e-01,2.306807786226272583e-01
2.493912428617477417e-01,2.497649490833282471e-01,1.266658902168273926e-01,3.741779327392578125e-01
2.001684755086898804e-01,2.998960018157958984e-01,2.499154210090637207e-01,2.500201463699340820e-01
2.399054169654846191e-01,1.602768003940582275e-01,3.198749125003814697e-01,2.799428701400756836e-01
2.001684755086898804e-01,2.998960018157958984e-01,2.499154210090637207e-01,2.500201463699340820e-01
2.387482821941375732e-01,1.941086649894714355e-01,2.387965768575668335e-01,3.283464312553405762e-01
1.883523613214492798e-01,2.822795510292053223e-01,2.470505982637405396e-01,2.823174893856048584e-01
1.715803742408752441e-01,3.426786661148071289e-01,2.857157886028289795e-01,2.000251561403274536e-01
3.208475410938262939e-01,4.281191229820251465e-01,1.783641874790191650e-01,7.266914099454879761e-02
